SNo.,Weight (in Kg),t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150
11,2,3.369523518,3.462602426,3.371679564,3.386455217,3.404526893,3.430782177,3.380088965,3.368609335,3.404526893,3.426007488,3.462489529,3.50170311,3.440218658,3.51591428,3.510913798,3.471135734,3.473517574,3.478292262,3.493180812,3.438627095,3.351903429,3.343719821,3.307915159,3.348381613,3.284165621,3.308942239,3.238585789,3.261657947,3.248473856,3.289843483,3.271771807,3.24733388,3.228923514,3.254038822,3.240628938,3.248812546,3.271083417,3.254151718,3.229375101,3.265857142,3.2889293,3.229487997,3.237784502,3.3568929,3.374964576,3.674112352,3.956430316,4.070312439,4.121231443,3.995305207,4.237641334,4.225721128,4.312444794,4.28379666,4.364966372,4.514573292,4.505023914,4.509798603,4.533672048,4.517756418,4.503432351,4.514573292,4.479558907,4.503432351,4.498657662,4.46523484,4.490699847,4.487516721,4.482742032,4.493882973,4.490699847,4.477967344,4.468417966,4.477967344,4.477967344,4.434995143,4.470009529,4.436586706,4.458868588,4.477967344,4.46523484,4.485925158,4.450910773,4.498657662,4.439769832,4.466826403,4.436586706,4.438178269,4.430220454,4.419079513,4.434995143,4.425445765,4.430220454,4.439769832,4.441361395,4.463643277,4.470009529,4.452502336,4.46523484,4.441361395,4.446136084,4.412713261,4.409530136,4.41748795,4.396797632,4.271064157,4.282205097,4.271064157,4.309261668,4.302895416,3.936574315,3.567645582,3.393983467,3.262255461,3.261115485,3.328175912,3.282708976,3.328164902,3.346801061,3.408861006,3.446370127,3.407608133,3.428750038,3.439665186,3.418297487,3.46421601,3.479669043,3.457511068,3.37964839,3.375336298,3.333165384,3.3495326,3.302248308,3.313727938,3.232806041,3.443412795,3.285203712,3.20643786,3.216664618,3.25008744,3.326008856,3.291908654,3.336122717,3.25008744,3.25110351,3.257243969,3.227004272,3.213707285,3.250877717,3.153013109,3.106530104
12,2,2.824697068,2.818532496,2.798497834,2.807197356,2.817167523,2.833295921,2.792729595,2.785300719,2.817167523,2.822445101,2.824495731,2.85763318,2.860960797,2.896148876,2.897224525,2.89390325,2.855777546,2.866628367,2.869364654,2.857343856,2.790873961,2.784715731,2.746885692,2.801529786,2.773770583,2.780318806,2.726165373,2.735059891,2.729977309,2.736915524,2.726945357,2.70250743,2.710426967,2.699085486,2.705929374,2.712087605,2.675622539,2.693122251,2.686574028,2.688624658,2.697519175,2.680610793,2.680805789,2.702696085,2.712666252,2.870037629,2.951843255,2.98673567,3.015375526,3.002870409,3.267485685,3.371011975,3.43748187,3.372376948,3.556840894,3.896833265,3.875131624,3.885982444,3.940236546,3.904067145,3.871514684,3.896833265,3.817260582,3.871514684,3.860663864,3.784708121,3.842579163,3.835345283,3.824494463,3.849813043,3.842579163,3.813643642,3.791942001,3.813643642,3.813643642,3.715986259,3.795558942,3.719603199,3.770240361,3.813643642,3.784708121,3.831728343,3.75215566,3.860663864,3.726837079,3.788325061,3.719603199,3.723220139,3.705135439,3.679816858,3.715986259,3.694284618,3.705135439,3.726837079,3.73045402,3.781091181,3.795558942,3.7557726,3.784708121,3.73045402,3.74130484,3.665349097,3.658115217,3.676199918,3.629179696,3.343441427,3.368760008,3.343441427,3.43024799,3.415780229,3.2114893,3.057250544,3.023339451,2.966550399,2.93908052,2.991963307,2.938394863,2.90486108,2.885015073,2.93897351,2.974457254,2.917466865,2.940634148,2.977879198,2.966638386,2.996353891,2.969274004,2.999775835,2.903684762,2.95608323,2.903785431,2.916101893,2.870842977,2.878271854,2.856085893,2.955296904,2.894305924,2.84592073,2.831842962,2.907798704,2.931060314,2.89088398,2.92294578,2.907798704,2.854129591,2.880523821,2.811801959,2.812682612,2.86605606,2.774267585,2.774368253
13,2,3.021796443,3.051534731,3.005855169,3.016752825,3.029653838,3.049445794,3.005215911,2.996321611,3.029653838,3.040793108,3.055299832,3.090635416,3.070516266,3.120358574,3.119236089,3.102726008,3.079254533,3.087907219,3.095039775,3.067632037,2.993835028,2.986944086,2.949846758,2.999361872,2.958413863,2.97155649,2.911541365,2.925564863,2.917551436,2.936945745,2.924044732,2.899606805,2.898001093,2.899848418,2.899365192,2.906256134,2.8910397,2.896083317,2.882940691,2.897447416,2.911470914,2.879175591,2.882301433,2.939361877,2.95226289,3.160924067,3.315268125,3.378736286,3.415435968,3.361899011,3.618454461,3.680216199,3.754013209,3.702097093,3.849192755,4.120310252,4.103004879,4.111657566,4.154920996,4.126078709,4.100120651,4.120310252,4.056857221,4.100120651,4.091467965,4.030899162,4.077046821,4.071278364,4.062625678,4.082815279,4.077046821,4.053972992,4.03666762,4.053972992,4.053972992,3.976098817,4.039551848,3.978983046,4.019362248,4.053972992,4.030899162,4.068394135,4.004941104,4.091467965,3.984751503,4.033783391,3.978983046,3.981867275,3.967446131,3.947256531,3.976098817,3.958793445,3.967446131,3.984751503,3.987635732,4.028014934,4.039551848,4.007825333,4.030899162,3.987635732,3.996288418,3.935719616,3.929951158,3.944372302,3.906877329,3.679023263,3.699212864,3.679023263,3.748244751,3.736707837,3.473799993,3.241893824,3.157425643,3.073526268,3.055581637,3.113593405,3.062955806,3.057997769,3.05207328,3.108962562,3.145179018,3.094783032,3.117217603,3.144937405,3.130033035,3.165610232,3.153917285,3.165368619,3.075871949,3.107754496,3.059120254,3.072902139,3.026910512,3.035804812,2.99237022,3.131880359,3.035719231,2.976343365,2.971058134,3.031626936,3.073939043,3.035960844,3.072418913,3.031626936,2.997741031,3.016808147,2.962007802,2.957759475,3.005271232,2.911284622,2.894532928
14,2,3.149830521,3.202891002,3.140552731,3.152878276,3.167683142,3.189854913,3.143245214,3.133398989,3.167683142,3.182630116,3.205228213,3.241991686,3.206641717,3.266003288,3.263452913,3.238375496,3.224423283,3.23164808,3.241636414,3.204233452,3.125676811,3.118309906,3.081688541,3.127871913,3.078356569,3.095782863,3.031960033,3.049315273,3.039397993,3.066883676,3.052078811,3.027640883,3.019847651,3.030262312,3.025019454,3.03238636,3.030972856,3.0279251,3.010498806,3.033096904,3.050452143,3.008161595,3.013191289,3.093097963,3.107902829,3.349881424,3.551345831,3.633376553,3.675311829,3.595120937,3.846440793,3.881072634,3.959629275,3.916280494,4.039102038,4.265479002,4.251029408,4.258254205,4.294378189,4.270295533,4.248621143,4.265479002,4.212497159,4.248621143,4.241396346,4.190822769,4.229355018,4.224538487,4.21731369,4.234171549,4.229355018,4.210088894,4.1956393,4.210088894,4.210088894,4.145065723,4.198047566,4.147473989,4.181189707,4.210088894,4.190822769,4.222130222,4.169148379,4.241396346,4.15229052,4.193231035,4.147473989,4.149882255,4.137840927,4.120983068,4.145065723,4.13061613,4.137840927,4.15229052,4.154698786,4.188414504,4.198047566,4.171556645,4.190822769,4.154698786,4.161923582,4.111350005,4.106533474,4.118574802,4.08726735,3.89701437,3.913872229,3.89701437,3.954812744,3.945179681,3.644194788,3.361836529,3.244526893,3.143016883,3.131259773,3.192603282,3.143869536,3.15747406,3.16059287,3.219386005,3.256078424,3.209966106,3.231924714,3.253456995,3.23617281,3.275557711,3.27385999,3.272936283,3.187723281,3.206278861,3.160024435,3.174758246,3.128290656,3.138136881,3.080899359,3.24658747,3.127580112,3.061064799,3.061491126,3.112064703,3.166751851,3.130201541,3.169515388,3.112064703,3.091029802,3.105337287,3.059580241,3.052000172,3.095704224,3.000289725,2.972590879
15,2,2.710278323,2.683271675,2.67812421,2.685547687,2.69381646,2.707818116,2.669378532,2.662800353,2.69381646,2.69569125,2.690510955,2.722372359,2.739311128,2.765992237,2.768343932,2.772678929,2.726046256,2.738173122,2.738357318,2.735268839,2.673052429,2.667319546,2.629064159,2.686685692,2.666582762,2.669302849,2.618552204,2.624469282,2.621088095,2.620795386,2.612526613,2.588088685,2.601537753,2.582539998,2.593637371,2.599370254,2.550570082,2.575300718,2.572580631,2.567400337,2.573317415,2.565341351,2.563834953,2.565308521,2.573577295,2.701174277,2.740870402,2.759174226,2.783135249,2.794449647,3.063743756,3.191514911,3.253731321,3.180970126,3.387126845,3.767101974,3.742848243,3.754975109,3.815609438,3.775186552,3.738805954,3.767101974,3.678171625,3.738805954,3.726679088,3.641791027,3.706467645,3.698383068,3.686256202,3.714552222,3.706467645,3.674129336,3.649875605,3.674129336,3.674129336,3.564987544,3.653917893,3.569029833,3.625621873,3.674129336,3.641791027,3.694340779,3.60541043,3.726679088,3.57711441,3.645833316,3.569029833,3.573072121,3.552860678,3.524564658,3.564987544,3.540733812,3.552860678,3.57711441,3.581156698,3.637748739,3.653917893,3.609452719,3.641791027,3.581156698,3.593283564,3.508395503,3.500310926,3.520522369,3.467972617,3.148631817,3.176927837,3.148631817,3.245646744,3.229477589,3.059214539,2.950062723,2.945500676,2.904449519,2.871450109,2.921355458,2.866085619,2.815963245,2.788035617,2.84029266,2.875351055,2.81453253,2.838125161,2.880899742,2.871785672,2.898098389,2.862086184,2.903647076,2.803727866,2.868036092,2.81361155,2.825077315,2.780243748,2.786821928,2.776971073,2.852787917,2.812213665,2.770208698,2.751026748,2.835914809,2.848117358,2.806664979,2.836174688,2.835914809,2.770761286,2.801409001,2.724605518,2.72846361,2.785239847,2.694727416,2.7046111
16,2,3.746498556,3.908245779,3.768274121,3.787253957,3.810931209,3.844193464,3.786493282,3.772210863,3.810931209,3.843622958,3.9039287,3.947346464,3.841017398,3.944740904,3.935536239,3.87053308,3.900942803,3.901513309,3.924810224,3.840827229,3.74008962,3.730504618,3.696101351,3.726758045,3.637316958,3.674706124,3.59313852,3.626020437,3.60723077,3.672424098,3.648746846,3.624308918,3.587680428,3.638020831,3.610597005,3.620182008,3.68309331,3.64233791,3.604948745,3.665254487,3.698136404,3.609265824,3.623167905,3.809543225,3.833220477,4.230465847,4.651521836,4.820058332,4.886392673,4.681988362,4.908909153,4.817109477,4.917847086,4.914424048,4.924122655,4.941998521,4.940857508,4.941428015,4.944280546,4.942378859,4.94066734,4.941998521,4.937814808,4.94066734,4.940096833,4.936103289,4.939145989,4.938765652,4.938195145,4.939526327,4.939145989,4.937624639,4.936483626,4.937624639,4.937624639,4.932490082,4.936673795,4.932680251,4.935342614,4.937624639,4.936103289,4.938575483,4.93439177,4.940096833,4.933060588,4.936293458,4.932680251,4.932870419,4.931919576,4.930588394,4.932490082,4.931349069,4.931919576,4.933060588,4.933250757,4.93591312,4.936673795,4.934581939,4.936103289,4.933250757,4.933821263,4.929827719,4.929447381,4.930398225,4.927926031,4.912902697,4.914233879,4.912902697,4.917466748,4.916706073,4.438273437,3.920796919,3.650438604,3.466859014,3.432265577,3.560807349,3.520945989,3.621056288,3.666318937,3.733984459,3.772894975,3.746745528,3.766486039,3.759183062,3.730808393,3.787938069,3.83282038,3.774226156,3.708976025,3.665424896,3.630260953,3.649430958,3.600745271,3.61502769,3.493465361,3.781148795,3.555672791,3.455886027,3.482929515,3.486923059,3.599280724,3.569384704,3.622007132,3.486923059,3.525776772,3.517903289,3.514290082,3.491183336,3.517142613,3.415073824,3.336358752
17,2,2.855856644,2.932392296,2.922307835,2.903346019,2.924282842,2.95149373,2.997875861,2.958705368,2.941788368,2.968999256,2.983522395,2.974994085,2.943105039,2.987612026,2.995342381,2.958426131,2.971632599,2.968131493,2.975063895,2.974614986,2.917490059,2.93572373,2.94669774,2.923833934,2.907994124,2.908582651,2.888513591,2.880713427,2.836655348,2.838560545,2.873641407,2.870210111,2.89509081,2.896733505,2.896363961,2.903243535,2.887697421,2.892934299,2.879893988,2.894207451,2.908151371,2.876094783,2.879175151,2.935689918,2.948545457,3.156410853,3.30962945,3.372654247,3.409228878,3.356328545,3.435005949,3.419894285,3.487522528,3.424502633,3.603059002,4.082710422,4.099469339,4.100215948,4.135227001,4.122634115,4.096573742,4.116842921,4.053139788,4.05470158,4.087886951,4.027079415,4.073408967,4.067617773,4.058930982,4.05470158,4.061703791,4.050244191,4.032870609,4.050244191,4.050244191,3.972063072,4.035766206,3.974958669,4.015497027,4.050244191,4.027079415,4.064722176,4.001019042,4.087886951,3.980749863,4.029975012,3.974958669,3.977854266,3.963376281,3.943107102,3.972063072,3.95468949,3.963376281,3.980749863,3.98364546,4.024183818,4.035766206,4.003914639,4.027079415,3.98364546,3.992332251,3.931524715,3.925733521,3.940211505,3.902568745,3.673816583,3.694085762,3.673816583,3.704591054,3.487522528,3.252958178,3.086440927,3.065543861,3.018473341,3.038522795,3.011191894,2.958086788,2.929070565,2.91142542,2.965847197,3.001446776,2.945498901,2.968550348,3.004289545,2.992469559,3.023111743,2.998464388,3.025954513,2.930905953,2.980061045,2.92834242,2.940890552,2.895515802,2.903176348,2.877631176,2.983213105,2.916662052,2.866539334,2.853851584,2.927374795,2.953648111,2.913819282,2.946576091,2.927374795,2.876833223,2.902069104,2.835548104,2.835617913,2.888064683,2.795928703,2.79336517
18,2,2.877842902,2.881359169,2.854409622,2.863701848,2.874462288,2.891578527,2.85002436,2.842200348,2.874462288,2.881320411,2.8867297,2.920459853,2.917465289,2.956604731,2.957087676,2.950210174,2.916035834,2.92629395,2.930215645,2.914045917,2.84560034,2.839244541,2.801612071,2.854873188,2.823557758,2.831884094,2.776150116,2.786427611,2.780554757,2.790851631,2.780091191,2.755653263,2.761004415,2.75321916,2.758087367,2.764443166,2.733707576,2.74784863,2.739522293,2.744931582,2.755209077,2.734151763,2.735137032,2.766510599,2.777271039,2.948472186,3.04983706,3.092434633,3.123247739,3.099678805,3.151919341,3.15264026,3.21393547,3.139516115,3.350370955,3.916784938,3.93657532,3.946833436,3.998124016,3.963930296,3.933155948,3.957091552,3.881865369,3.933155948,3.922897833,3.851091021,3.905800973,3.898962229,3.888704113,3.912639717,3.905800973,3.878445997,3.857929765,3.878445997,3.878445997,3.786122954,3.861349137,3.789542326,3.837413534,3.878445997,3.851091021,3.895542857,3.820316674,3.922897833,3.79638107,3.854510393,3.789542326,3.792961698,3.775864838,3.751929235,3.786122954,3.765606722,3.775864838,3.79638107,3.799800442,3.847671649,3.861349137,3.823736046,3.851091021,3.799800442,3.810058558,3.738251747,3.731413003,3.748509863,3.704058027,3.433927642,3.457863246,3.433927642,3.470268806,3.21393547,3.02623557,2.926848477,2.953449164,2.932344082,2.96220891,2.906063533,2.850425215,2.79671016,2.767032251,2.818920814,2.853887089,2.792239484,2.815924235,2.859896376,2.851242906,2.876818663,2.838871937,2.88282795,2.78207966,2.848967247,2.794082105,2.80536363,2.760622183,2.767016122,2.759836749,2.830586991,2.7944345,2.753811334,2.733523943,2.820346524,2.830153953,2.788425214,2.817382203,2.820346524,2.752705761,2.784274676,2.705720912,2.710223845,2.767737042,2.677500972,2.689503416
19,2,2.981781717,3.004231078,2.963757892,2.974209288,2.986515286,3.005563473,2.962077358,2.953480566,2.986515286,2.996464526,3.008442439,3.043331762,3.027972729,3.074839964,3.07416374,3.060331224,3.033884677,3.042983624,3.049223657,3.024939746,2.952630273,2.945888084,2.908642003,2.959198393,2.920927949,2.932731793,2.873906697,2.88688892,2.879470507,2.896336005,2.884030007,2.859592079,2.859920165,2.859089924,2.860094234,2.866836423,2.847306133,2.854878563,2.843074719,2.855052632,2.868034854,2.838863358,2.841394185,2.891314455,2.903620454,3.101868877,3.241486326,3.299153095,3.334216487,3.289009733,3.404759425,3.408469501,3.419428304,3.423095524,3.536779335,4.039188436,4.056742501,4.065841448,4.111336183,4.08100636,4.053709519,4.074940395,4.008214784,4.053709519,4.044610572,3.980917943,4.02944566,4.023379696,4.014280749,4.035511625,4.02944566,4.005181802,3.986983908,4.005181802,4.005181802,3.923291279,3.99001689,3.926324262,3.968786014,4.005181802,3.980917943,4.020346713,3.953621103,4.044610572,3.932390226,3.983950926,3.926324262,3.929357244,3.914192333,3.892961456,3.923291279,3.905093386,3.914192333,3.932390226,3.935423209,3.977884961,3.99001689,3.956654085,3.980917943,3.935423209,3.944522156,3.880829527,3.874763562,3.889928474,3.850499704,3.610894101,3.632124978,3.610894101,3.643128707,3.671553748,3.420546194,3.20440791,3.130203729,3.051808238,3.018505787,3.088900303,3.037667689,3.026908261,3.018157452,3.074451721,3.110519423,3.058784654,3.081367979,3.111021577,3.096860976,3.131248144,3.116431371,3.113098116,3.040914846,3.076962495,3.027584485,3.041068863,2.99522599,3.003822782,2.964702045,3.096030735,3.00700978,2.949865219,2.942794944,3.006487573,3.044932086,3.006507626,3.042073173,3.006487573,2.96858532,2.989139972,2.931513308,2.928306257,2.977008043,2.883467694,2.870137333
20,2,3.166667037,3.222794392,3.158265497,3.17077881,3.185834032,3.20831875,3.161396105,3.151424701,3.185834032,3.201281721,3.224943836,3.261895077,3.224542251,3.285155607,3.282417464,3.25621344,3.243513013,3.250550042,3.260913912,3.222196574,3.143014041,3.135584546,3.099025771,3.144771019,3.094129067,3.112118664,3.047795121,3.065588485,3.055420848,3.083970549,3.068915326,3.044477399,3.035870506,3.047411774,3.041543023,3.048972518,3.049374103,3.04526233,3.027272733,3.050934848,3.068728212,3.025123289,3.030403341,3.1133143,3.128369523,3.374729367,3.582390113,3.666861816,3.709485575,3.625789683,3.766257891,3.745868069,3.777602646,3.780438835,3.868360687,4.256918546,4.270494674,4.277531703,4.312716847,4.289260084,4.268148998,4.284568732,4.232963853,4.268148998,4.261111969,4.211852767,4.249383587,4.244692235,4.237655206,4.25407494,4.249383587,4.230618177,4.216544119,4.230618177,4.230618177,4.167284917,4.218889795,4.169630593,4.202470061,4.230618177,4.211852767,4.242346558,4.19074168,4.261111969,4.174321946,4.214198443,4.169630593,4.17197627,4.160247888,4.143828154,4.167284917,4.153210859,4.160247888,4.174321946,4.176667622,4.20950709,4.218889795,4.193087356,4.211852767,4.176667622,4.183704651,4.134445449,4.129754096,4.141482478,4.110988686,3.925680259,3.942099993,3.925680259,3.98197649,3.963574939,3.647464574,3.364138167,3.255980731,3.152154918,3.118646103,3.19411944,3.145422228,3.159382958,3.162675304,3.221504973,3.258206525,3.212176408,3.234125883,3.255539429,3.238209576,3.277667546,3.276161627,3.275000449,3.189869649,3.208169492,3.161960733,3.176712811,3.130236087,3.14010058,3.082598187,3.248788639,3.129342874,3.062690559,3.063226487,3.113608261,3.168532879,3.13200997,3.171378618,3.113608261,3.092819964,3.107036114,3.061452605,3.053808601,3.097439586,3.001997686,2.97408877
21,2.5,2.564847197,2.541326778,2.620612206,2.696691208,2.67714997,2.645263382,2.636199843,2.658828709,2.538563667,2.644370731,2.594514848,2.610814376,2.510118038,2.584414274,2.62742822,2.515756817,2.646537951,2.571344746,2.54744149,2.652733012,2.579684559,2.636184644,2.637768524,2.675815404,2.590277694,2.563195948,2.580698541,2.586380264,2.567899545,2.581329118,2.624240429,2.518697281,2.559279566,2.61895328,2.687048251,2.638800409,2.60486064,2.621867742,2.501628061,2.656639969,2.563646486,2.634594686,2.695825906,2.65151601,2.626330324,2.544953166,2.512597154,2.510792889,4.516704784,4.49191431,4.568057002,4.581895134,4.48135308,4.436737816,4.547812265,4.43758454,4.467621401,4.497389667,4.441574434,4.554518513,4.589872594,4.5462411,4.41605394,4.40508969,4.484021066,4.471048845,4.526135703,4.562546759,4.450348947,4.599216589,4.56433591,4.519396576,4.584603499,4.485337692,4.448540072,4.419087518,4.597375784,4.562019188,4.448022283,4.400974073,4.421760578,4.55398699,4.547745784,4.458562689,4.509297523,4.555472359,4.450944723,4.511038886,4.514193549,4.470879651,4.519987225,4.58807559,4.465826526,4.51873527,4.555519641,4.427922744,4.529530189,4.498917911,4.513892124,4.588778157,2.555660294,2.623170016,2.562865383,2.673439592,2.516942022,2.608890508,2.575598746,2.567238126,2.634098653,2.636208779,2.662919424,2.689252756,2.68976148,2.668339877,2.643873065,2.556806228,2.530660949,2.535221026,2.654555537,2.663242158,2.658099103,2.680429319,2.595225958,2.568983366,2.506703221,2.571380709,2.615700999,2.605871485,2.511460733,2.672810224,2.539030401,2.694787808,2.663035394,2.683533439,2.523453773,2.576555383,2.651364684,2.536489216,2.662638637,2.556122371,2.697538475,2.662063665,2.624199696,2.660026641,2.573958944,2.614695376,2.626499382,2.507141619,2.512781731,2.562761885,2.653729656
22,2.5,2.650521795,2.559811582,2.541696075,2.538184707,2.569839171,2.568784032,2.627047954,2.575854592,2.625739733,2.5053793,2.538770478,2.595916176,2.641420714,2.688412597,2.541967842,2.58671537,2.637563616,2.530495342,2.68213559,2.692305311,2.603031198,2.660489994,2.553123286,2.5196668,2.635095788,2.590496132,2.584628386,2.540460024,2.549198773,2.627367798,2.549221402,2.68730753,2.658241374,2.528762072,2.588902284,2.644608388,2.621406691,2.603718909,2.661188079,2.533883706,2.662512942,2.557772227,2.50473182,2.6936533,2.657898009,2.582592229,2.624472677,2.65384366,4.493835196,4.490159007,4.496317345,4.504727177,4.593480257,4.591467354,4.49135271,4.560392579,4.413349667,4.51976287,4.519589714,4.516746655,4.409330147,4.49830927,4.493238533,4.404047211,4.472219419,4.45268699,4.409514958,4.533967268,4.532798244,4.467623022,4.55297804,4.541190539,4.536433691,4.588351966,4.41739899,4.519538126,4.487213662,4.46650841,4.44716133,4.552626481,4.461612637,4.550550486,4.498192283,4.539056618,4.491688739,4.5207147,4.518425418,4.41213457,4.417811973,4.46850203,4.547794558,4.454123094,4.410923752,4.520695265,4.537758909,4.40502464,4.46432768,4.407907563,4.49035947,4.465895549,2.655011567,2.577662309,2.516806684,2.59669152,2.674500701,2.552004195,2.515599312,2.608644318,2.629242361,2.529641545,2.670174599,2.651169719,2.610521609,2.532619905,2.666089671,2.593306745,2.63390829,2.697526876,2.627734164,2.699688105,2.648235314,2.611228198,2.674574144,2.501041905,2.614108176,2.691135088,2.696927231,2.659224609,2.551945734,2.510002815,2.651269008,2.526785257,2.659552209,2.565260537,2.675070673,2.501060901,2.599220487,2.592872399,2.521167922,2.672803344,2.654366616,2.525729841,2.611661103,2.669337074,2.655695589,2.596575201,2.611346603,2.592248488,2.576898361,2.685456552,2.620679517
23,2.5,2.547881652,2.546285583,2.623422678,2.685158088,2.639723579,2.533392417,2.542459393,2.54588511,2.600033931,2.677755435,2.518629334,2.565514344,2.534611597,2.582073717,2.68976076,2.596064737,2.54479461,2.515934059,2.636654539,2.549286576,2.6350224,2.557943526,2.603537034,2.539184674,2.621179292,2.513643302,2.669294231,2.550322826,2.539719281,2.509203714,2.569487123,2.531909497,2.657572017,2.560900602,2.669148341,2.617664769,2.582830075,2.620372831,2.586360025,2.571468524,2.57621745,2.595661163,2.566612964,2.558789899,2.563339328,2.648028288,2.507946983,2.543897973,4.447713068,4.564560163,4.436872566,4.51285372,4.42458049,4.506548565,4.535073727,4.422283181,4.495501354,4.533654921,4.516892158,4.473931931,4.483728121,4.403855374,4.457592598,4.41500076,4.550361972,4.449167095,4.47240948,4.464262619,4.511290049,4.427155862,4.546374785,4.563960814,4.554903968,4.54822487,4.514927203,4.557488439,4.460599575,4.578684803,4.495302487,4.592849097,4.418057954,4.519605139,4.468705108,4.451898808,4.547307667,4.561446758,4.513261107,4.505369231,4.419568286,4.414475701,4.587752266,4.593672087,4.478875125,4.514958298,4.566131443,4.533484868,4.464485265,4.407137434,4.422819247,4.550117772,2.634064791,2.500990166,2.568781872,2.635661892,2.687657316,2.505766498,2.638390281,2.532918674,2.592433721,2.539309479,2.527060535,2.545110602,2.608223174,2.613156508,2.579675465,2.671373131,2.51382538,2.693421906,2.529787528,2.668027897,2.534104085,2.637460738,2.689602945,2.535637155,2.567861832,2.606313865,2.59074709,2.631839472,2.616495971,2.652934288,2.575811101,2.509966664,2.513435917,2.586194695,2.640679791,2.583441994,2.654361639,2.610676294,2.627640739,2.515959625,2.628203448,2.642238864,2.66927471,2.637445299,2.648922961,2.599372094,2.583127265,2.685798282,2.688075397,2.570328137,2.517161642
24,2.5,2.523426728,2.541690474,2.653475562,2.623857391,2.682337112,2.558949656,2.573522876,2.595171552,2.681492828,2.593062446,2.558713931,2.640715735,2.616344148,2.653482597,2.612760703,2.557379435,2.594151309,2.505417608,2.561387162,2.626074338,2.587396388,2.653123419,2.559256763,2.63604461,2.569226399,2.58023033,2.628931187,2.516208484,2.630927688,2.547100176,2.531860329,2.673531012,2.581431514,2.645214766,2.671403544,2.538428164,2.528850947,2.608595544,2.52788213,2.617202106,2.544048952,2.682254537,2.525663075,2.551507754,2.506237784,2.647676508,2.632274041,2.68485059,4.530609571,4.405332409,4.489549613,4.536115694,4.477998219,4.414224044,4.576808772,4.480128079,4.546572489,4.588459997,4.406063658,4.435244203,4.445560385,4.550862811,4.449259544,4.457974795,4.551004759,4.443607431,4.59754608,4.444638917,4.543550185,4.595890847,4.452579789,4.440049251,4.528261066,4.448633062,4.449857798,4.553228649,4.536471005,4.436209237,4.514082832,4.580157941,4.50966341,4.525213143,4.546559462,4.433554999,4.465383379,4.510251819,4.44462158,4.479685023,4.545180793,4.566771511,4.553091152,4.482202103,4.4445847,4.560914854,4.447768205,4.453022013,4.525108912,4.41640929,4.55095206,4.510226278,2.608288882,2.538486738,2.578993839,2.542997465,2.55174983,2.594834552,2.521880182,2.58358574,2.607306077,2.653577663,2.554848259,2.686306673,2.661091689,2.578292034,2.582031993,2.613570275,2.555722333,2.680049321,2.612139568,2.528941327,2.594488383,2.526492811,2.666162152,2.597230921,2.627579301,2.507944588,2.617113894,2.691619251,2.620339236,2.660543975,2.661803172,2.507809678,2.603553913,2.646417208,2.524635073,2.585214038,2.505768715,2.590878349,2.693445126,2.535169176,2.567638075,2.676661482,2.587364317,2.576184769,2.638306084,2.595184135,2.556715314,2.676222366,2.653818354,2.554841956,2.614939948
